run_id,trade_date,order_leg,symbol,side,qty_submitted,order_type,time_in_force,extended_hours,client_order_id,alpaca_order_id,order_submit_ts,order_status_initial,order_status_final,filled_qty,filled_avg_price,filled_at,timed_out,timeout_minutes,reject_reason
90c11463-cea8-4e54-927d-9d0f861e96d3,2026-05-01,open,TQQQ,OrderSide.BUY,4,market,day,False,daily_2026-05-01_TQQQ_BUY_c7f3b4ed,80e0dfec-6aef-473c-a9d5-d8b08e3533af,2026-05-01 15:32:59.361777+00:00,,OrderStatus.FILLED,4,65.54,2026-05-01 15:33:00.999573+00:00,False,3,
5c92e72e-40c5-4fb0-9512-56efd5e0fa1b,2026-05-01,reconcile,TQQQ,OrderSide.BUY,4,OrderType.MARKET,TimeInForce.DAY,False,daily_2026-05-01_TQQQ_BUY_c7f3b4ed,80e0dfec-6aef-473c-a9d5-d8b08e3533af,2026-05-01 15:32:59.361777+00:00,,OrderStatus.FILLED,4,65.54,2026-05-01 15:33:00.999573+00:00,False,,
dce5ec61-fae2-4752-8ead-004e2ff1cb36,2026-05-04,open,TQQQ,OrderSide.SELL,54,market,day,False,daily_2026-05-04_TQQQ_SELL_e7e195e2,5f00c33c-bb82-4e77-811d-db466957e70e,2026-05-04 16:18:26.428098+00:00,,OrderStatus.FILLED,54,64.25963,2026-05-04 16:18:27.951280+00:00,False,3,
19cb865b-9fd5-46b0-b374-42bbd7a7bafe,2026-05-04,reconcile,TQQQ,OrderSide.SELL,54,OrderType.MARKET,TimeInForce.DAY,False,daily_2026-05-04_TQQQ_SELL_e7e195e2,5f00c33c-bb82-4e77-811d-db466957e70e,2026-05-04 16:18:26.428099+00:00,,OrderStatus.FILLED,54,64.25963,2026-05-04 16:18:27.951281+00:00,False,,
846eeaf0-d84c-4016-8347-2bb32597a4f1,2026-05-05,open,TQQQ,OrderSide.BUY,22,market,day,False,daily_2026-05-05_TQQQ_BUY_a7d66e6e,cca7978d-720d-4b86-9bb1-a37d9df565b0,2026-05-05 16:24:38.446997+00:00,,OrderStatus.FILLED,22,67.45,2026-05-05 16:24:38.705405+00:00,False,3,
1f7ef803-54f4-49ed-a540-0ab79f9d5408,2026-05-06,open,TQQQ,OrderSide.SELL,28,market,day,False,daily_2026-05-06_TQQQ_SELL_ef013422,f89c1d50-330a-4c54-ba31-c160b934430d,2026-05-06 16:14:21.046244+00:00,,OrderStatus.FILLED,28,70.75,2026-05-06 16:14:21.622177+00:00,False,3,
a396e1e0-af41-4d76-867c-5ff886a9c270,2026-05-06,reconcile,TQQQ,OrderSide.SELL,28,OrderType.MARKET,TimeInForce.DAY,False,daily_2026-05-06_TQQQ_SELL_ef013422,f89c1d50-330a-4c54-ba31-c160b934430d,2026-05-06 16:14:21.046244+00:00,,OrderStatus.FILLED,28,70.75,2026-05-06 16:14:21.622177+00:00,False,,
0ebf0570-70ea-4976-994a-1c27c6a9a276,2026-05-07,open,TQQQ,OrderSide.SELL,11,market,day,False,daily_2026-05-07_TQQQ_SELL_d1a68cdd,5be1d09c-80bc-4c44-a189-f0877eb2874b,2026-05-07 16:22:55.870178+00:00,,OrderStatus.FILLED,11,71.307273,2026-05-07 16:22:57.963374+00:00,False,3,
35486a4a-f63b-458e-99a9-9f8b3ab5339c,2026-05-07,reconcile,TQQQ,OrderSide.SELL,11,OrderType.MARKET,TimeInForce.DAY,False,daily_2026-05-07_TQQQ_SELL_d1a68cdd,5be1d09c-80bc-4c44-a189-f0877eb2874b,2026-05-07 16:22:55.870178+00:00,,OrderStatus.FILLED,11,71.307273,2026-05-07 16:22:57.963375+00:00,False,,
