Date,Open,High,Low,Close,Volume
2022-02-07,38.36,39.785,37.54,39.45,169972.0
2022-02-08,39.805,40.18,37.7,37.73,353444.0
2022-02-09,36.6,37.1,35.63,35.68,376926.0
2022-02-10,37.74,38.6,35.74,38.05,498570.0
2022-02-11,38.0,42.08,37.6,41.64,432196.0
2022-02-14,41.9,42.81,40.29,41.46,236443.0
2022-02-15,39.745,39.96,38.37,38.38,243247.0
2022-02-16,39.37,40.19,38.13,38.44,269168.0
2022-02-17,39.455,42.03,39.4,41.91,314774.0
2022-02-18,41.51,44.18,41.48,43.36,398276.0
2022-02-22,44.5,46.06,42.38,44.7,342990.0
2022-02-23,43.32,48.18,43.04,48.12,317837.0
2022-02-24,52.68,52.805,43.02,43.18,298236.0
2022-02-25,43.07,44.32,41.17,41.18,182257.0
2022-02-28,42.37,42.75,40.205,40.78,635279.0
2022-03-01,41.105,43.57,40.45,42.61,568576.0
2022-03-02,42.16,43.16,40.1,40.525,359566.0
2022-03-03,39.6,42.92,39.6,42.3,250497.0
2022-03-04,42.9,44.99,42.67,44.02,464289.0
2022-03-07,44.12,49.0,43.975,49.0,353829.0
2022-03-08,49.29,51.155,45.28,49.62,238790.0
2022-03-09,45.76,47.025,43.755,44.34,271686.0
2022-03-10,45.99,47.57,45.355,45.82,105158.0
2022-03-11,44.5,48.78,44.5,48.78,126961.0
2022-03-14,49.18,51.72,47.67,51.435,164795.0
2022-03-15,50.04,50.85,46.205,46.59,266601.0
2022-03-16,44.82,46.43,41.5,41.5,479656.0
2022-03-17,42.115,42.56,40.0,40.01,263524.0
2022-03-18,40.46,40.815,37.33,37.43,654492.0
2022-03-21,37.71,39.17,37.0,37.76,578742.0
2022-03-22,37.6,37.62,35.245,35.5,578386.0
2022-03-23,36.4,37.025,35.31,37.0,553038.0
2022-03-24,36.435,37.095,34.57,34.58,297686.0
2022-03-25,34.66,35.92,34.3,34.65,469541.0
2022-03-28,34.58,35.01,33.04,33.04,559116.0
2022-03-29,31.965,32.725,31.18,31.45,559233.0
2022-03-30,31.72,32.77,31.41,32.4,564247.0
2022-03-31,32.34,33.805,32.27,33.76,601237.0
2022-04-01,33.56,34.69,33.3,33.72,555841.0
2022-04-04,33.5,33.6,31.705,31.71,514904.0
2022-04-05,31.94,34.05,31.915,33.77,419920.0
2022-04-06,35.39,36.75,35.03,36.005,913232.0
2022-04-07,36.3,37.39,35.06,35.83,542394.0
2022-04-08,36.32,37.435,36.06,37.325,625827.0
2022-04-11,38.645,40.0,38.37,39.905,474199.0
2022-04-12,38.26,40.9,37.51,40.355,630433.0
2022-04-13,40.315,40.48,37.57,37.92,447678.0
2022-04-14,37.93,40.61,37.77,40.585,633702.0
2022-04-18,40.66,41.5,39.6,40.43,487037.0
2022-04-19,40.715,40.92,37.55,37.74,369633.0
2022-04-20,37.55,39.79,37.37,39.48,380711.0
2022-04-21,37.99,42.16,37.12,41.76,691575.0
2022-04-22,41.83,45.28,41.49,45.175,644705.0
2022-04-25,45.86,46.36,43.26,43.31,649036.0
2022-04-26,44.36,48.34,44.22,48.34,522910.0
2022-04-27,48.25,49.26,45.85,48.37,399739.0
2022-04-28,45.645,48.03,42.45,43.37,626154.0
2022-04-29,45.07,49.39,43.63,49.265,568225.0
2022-05-02,49.04,50.85,46.61,46.76,514059.0
2022-05-03,47.19,47.71,45.535,46.58,430963.0
2022-05-04,46.47,48.71,41.53,41.78,1080330.0
2022-05-05,43.52,49.4,43.52,47.84,721662.0
2022-05-06,48.93,51.74,47.21,49.74,469984.0
2022-05-09,52.585,56.38,51.53,55.78,349698.0
2022-05-10,51.59,56.0,50.98,53.6,484170.0
2022-05-11,54.94,58.91,51.92,58.525,340179.0
2022-05-12,61.13,62.59,56.26,58.89,337267.0
2022-05-13,56.12,57.09,51.7,52.32,365372.0
2022-05-16,53.23,54.76,52.19,54.22,344168.0
2022-05-17,50.84,52.94,49.79,50.1,320544.0
2022-05-18,52.2,57.82,51.95,57.425,391758.0
2022-05-19,58.27,59.39,55.38,58.21,339414.0
2022-05-20,55.89,63.83,55.68,58.66,520558.0
2022-05-23,58.04,59.52,55.61,55.78,379504.0
2022-05-24,58.91,62.2,58.46,59.55,425579.0
2022-05-25,60.32,60.34,55.57,57.0,380274.0
2022-05-26,57.47,57.47,51.23,52.06,447404.0
2022-05-27,50.47,50.52,47.0,47.0,762740.0
2022-05-31,46.97,49.19,46.03,47.32,700259.0
2022-06-01,46.23,49.49,45.42,48.44,735045.0
2022-06-02,48.95,49.69,44.4,44.485,660591.0
2022-06-03,46.92,48.49,46.15,47.95,666259.0
2022-06-06,45.75,48.21,45.08,47.37,510401.0
2022-06-07,49.06,49.55,45.88,46.21,520945.0
2022-06-08,46.61,47.62,45.44,47.2,507309.0
2022-06-09,48.12,51.09,46.69,51.09,568492.0
2022-06-10,53.95,56.66,53.44,56.515,642670.0
2022-06-13,61.8,64.83,60.4,64.23,674489.0
2022-06-14,62.78,65.755,62.04,63.86,354530.0
2022-06-15,61.48,63.42,56.4,59.185,699476.0
2022-06-16,63.78,67.68,63.48,66.24,633910.0
2022-06-17,65.75,67.03,62.11,63.86,578588.0
2022-06-21,60.71,60.78,57.5,59.14,387674.0
2022-06-22,60.99,61.09,56.56,59.32,502437.0
2022-06-23,57.83,59.59,56.24,56.98,521260.0
2022-06-24,54.98,55.17,51.0,51.005,645149.0
2022-06-27,50.2,52.63,49.92,51.92,667463.0
2022-06-28,51.72,56.9,50.35,56.81,1069439.0
2022-06-29,56.89,58.42,55.75,56.61,587111.0
2022-06-30,58.5,61.44,56.64,58.75,997655.0
2022-07-01,59.64,60.78,57.46,57.64,604197.0
2022-07-05,59.92,60.86,54.65,54.72,1136559.0
2022-07-06,54.37,55.43,52.4,53.63,702746.0
2022-07-07,53.03,53.08,49.81,50.25,952769.0
2022-07-08,51.75,52.16,49.31,49.97,889639.0
2022-07-11,51.44,53.66,51.28,53.19,833962.0
2022-07-12,52.455,55.67,51.5,54.78,744408.0
2022-07-13,57.94,58.34,53.74,55.14,627989.0
2022-07-14,56.5,58.5,54.05,54.44,821244.0
2022-07-15,52.72,53.72,51.54,51.54,888445.0
2022-07-18,50.135,53.51,49.325,52.9,869526.0
2022-07-19,50.76,51.77,47.82,47.94,680592.0
2022-07-20,47.8,48.135,45.17,45.73,1258137.0
2022-07-21,45.53,46.76,43.71,43.73,1461495.0
2022-07-22,44.23,46.89,43.3,46.2,1192936.0
2022-07-25,46.1,47.82,45.89,46.75,548751.0
2022-07-26,47.73,50.05,47.65,49.57,620778.0
2022-07-27,47.27,47.57,42.48,43.6,1047605.0
2022-07-28,43.53,45.09,41.88,42.15,988389.0
2022-07-29,41.475,42.06,39.48,39.81,1075973.0
2022-08-01,40.51,40.93,38.56,39.93,934069.0
2022-08-02,40.86,41.19,38.675,40.28,1100917.0
2022-08-03,39.5,39.63,36.67,37.08,962559.0
2022-08-04,37.0,37.72,36.4,36.46,750592.0
2022-08-05,38.27,38.52,36.7,37.37,903154.0
2022-08-08,37.09,38.285,35.78,37.75,920578.0
2022-08-09,38.59,39.635,38.46,39.06,748140.0
2022-08-10,36.27,37.22,35.685,35.78,797839.0
2022-08-11,35.0,36.65,34.35,36.33,986598.0
2022-08-12,35.63,36.06,34.24,34.28,624592.0
2022-08-15,34.55,34.55,33.3,33.49,697903.0
2022-08-16,33.8,34.65,33.05,33.75,1045951.0
2022-08-17,34.69,35.5,33.97,34.89,859395.0
2022-08-18,34.88,35.425,34.25,34.7,529668.0
2022-08-19,35.64,36.91,35.44,36.66,697775.0
2022-08-22,38.24,39.85,38.12,39.595,801158.0
2022-08-23,39.65,39.97,38.59,39.69,705154.0
2022-08-24,39.87,40.07,38.68,39.38,432342.0
2022-08-25,38.69,39.06,37.29,37.34,763506.0
2022-08-26,37.38,41.96,36.99,41.93,913112.0
2022-08-29,43.08,43.55,42.0,43.11,998931.0
2022-08-30,42.3,45.65,42.24,44.6,1051793.0
2022-08-31,43.35,45.4,42.93,45.36,902454.0
2022-09-01,46.62,48.27,45.21,45.35,1287707.0
2022-09-02,43.96,48.02,43.4,47.35,1379362.0
2022-09-06,47.04,49.36,46.64,48.44,906828.0
2022-09-07,48.05,48.2,44.9,45.44,1134503.0
2022-09-08,46.59,46.99,44.1,44.6,1221005.0
2022-09-09,43.69,43.69,41.57,41.83,1012536.0
2022-09-12,41.21,41.35,40.17,40.24,950619.0
2022-09-13,43.85,47.31,43.37,46.84,1192498.0
2022-09-14,46.38,47.24,45.42,45.74,904741.0
2022-09-15,46.8,48.88,45.64,48.125,855012.0
2022-09-16,49.91,50.88,48.84,49.06,757972.0
2022-09-19,50.46,50.46,47.8,47.8,709778.0
2022-09-20,49.16,50.2,47.92,49.03,652941.0
2022-09-21,48.55,51.94,46.43,51.94,785717.0
2022-09-22,52.66,54.35,52.05,53.69,935690.0
2022-09-23,55.13,58.28,55.0,56.13,948667.0
2022-09-26,56.63,57.47,53.86,57.26,738776.0
2022-09-27,54.85,58.42,53.38,56.95,995095.0
2022-09-28,56.95,57.91,52.79,53.55,1366384.0
2022-09-29,55.97,60.01,55.77,58.16,1381063.0
2022-09-30,58.82,61.32,56.17,61.19,1032094.0
2022-10-03,59.92,61.07,55.85,56.86,1107423.0
2022-10-04,53.48,53.48,51.16,51.68,741014.0
2022-10-05,53.71,55.215,50.685,51.55,679592.0
2022-10-06,52.27,53.15,50.55,53.07,778184.0
2022-10-07,55.75,59.815,55.62,59.05,856218.0
2022-10-10,58.88,62.62,58.74,60.96,507829.0
2022-10-11,62.05,64.48,60.0,63.15,645314.0
2022-10-12,62.8,63.94,61.5,63.33,429909.0
2022-10-13,68.93,69.5,58.01,59.02,574133.0
2022-10-14,57.43,64.71,57.16,64.44,344366.0
2022-10-17,59.81,59.81,57.3,57.81,918730.0
2022-10-18,53.31,58.3,52.885,56.455,575999.0
2022-10-19,57.69,58.66,55.25,57.15,413716.0
2022-10-20,57.76,58.86,54.51,58.2,641584.0
