Date,Open,High,Low,Close,Volume
2021-01-12,314.525,315.56,311.23,313.9,433484.0
2021-01-13,314.27,316.85,313.63,315.99,210250.0
2021-01-14,316.58,317.45,313.885,314.365,211691.0
2021-01-15,314.12,315.12,310.59,311.88,223387.0
2021-01-19,314.295,316.91,313.22,316.43,267438.0
2021-01-20,320.11,324.705,319.785,323.75,424991.0
2021-01-21,325.13,327.12,323.74,326.36,215122.0
2021-01-22,325.3,326.44,324.805,325.44,166295.0
2021-01-25,329.0,330.27,321.41,328.41,249485.0
2021-01-26,328.92,329.72,327.45,328.55,226429.0
2021-01-27,326.22,326.26,317.405,319.37,758197.0
2021-01-28,320.62,326.37,320.05,320.99,463713.0
2021-01-29,319.54,320.7,312.78,314.52,506607.0
2021-02-01,318.22,323.51,316.2,322.58,341443.0
2021-02-02,325.46,328.82,325.31,327.73,274802.0
2021-02-03,329.97,330.19,326.35,326.35,394218.0
2021-02-04,327.985,330.21,326.48,330.2,168933.0
2021-02-05,331.28,332.385,329.575,331.48,169604.0
2021-02-08,333.11,333.63,331.445,333.585,196996.0
2021-02-09,332.715,334.79,332.715,333.46,159930.0
2021-02-10,334.99,335.4,329.58,332.74,383211.0
2021-02-11,334.46,334.92,332.13,334.68,187708.0
2021-02-12,333.745,336.62,332.7,336.4,203031.0
2021-02-16,337.345,338.19,334.36,335.46,242076.0
2021-02-17,332.37,334.18,330.17,333.95,234990.0
2021-02-18,330.12,333.16,328.36,332.39,380905.0
2021-02-19,333.92,333.92,329.98,330.97,252142.0
2021-02-22,326.36,327.72,322.245,322.245,391346.0
2021-02-23,316.96,323.195,311.06,321.45,1211387.0
2021-02-24,318.64,324.45,316.0,324.05,401857.0
2021-02-25,321.49,324.0,311.28,313.26,868080.0
2021-02-26,315.86,319.07,310.99,314.84,596660.0
2021-03-01,319.45,323.93,317.97,323.65,438191.0
2021-03-02,324.25,324.25,318.295,318.3,348873.0
2021-03-03,317.09,318.21,309.11,309.19,962711.0
2021-03-04,308.82,312.03,300.13,303.83,1693924.0
2021-03-05,307.03,309.57,297.67,308.78,1061108.0
2021-03-08,308.095,310.04,299.64,299.73,684328.0
2021-03-09,307.58,313.7,307.05,311.56,646108.0
2021-03-10,316.11,316.4,310.295,310.8,603069.0
2021-03-11,315.995,319.83,314.86,318.165,445036.0
2021-03-12,313.76,315.6,311.41,315.34,370809.0
2021-03-15,315.67,318.995,314.2,318.79,331549.0
2021-03-16,321.19,324.195,319.14,320.65,535539.0
2021-03-17,317.48,323.85,315.68,321.77,1039303.0
2021-03-18,316.88,317.77,311.59,311.9,970589.0
2021-03-19,311.74,314.73,309.76,313.71,649731.0
2021-03-22,315.27,320.73,315.25,318.67,483068.0
2021-03-23,319.56,321.085,316.41,317.025,526742.0
2021-03-24,318.54,318.59,311.78,311.78,382147.0
2021-03-25,310.0,312.87,307.455,311.22,865016.0
2021-03-26,311.01,316.3,309.72,316.0,377946.0
2021-03-29,315.53,316.92,312.595,315.48,413954.0
2021-03-30,313.87,314.89,311.58,314.0,300605.0
2021-03-31,316.18,320.71,315.83,318.99,465274.0
2021-04-01,322.94,324.665,322.85,324.63,529615.0
2021-04-05,327.31,331.83,326.985,331.18,265034.0
2021-04-06,330.54,332.82,330.025,330.83,218119.0
2021-04-07,330.29,332.47,329.4,331.63,393585.0
2021-04-08,334.64,335.215,333.76,335.18,242841.0
2021-04-09,333.68,337.28,333.06,337.04,323715.0
2021-04-12,336.02,337.04,334.8,336.63,194111.0
2021-04-13,338.265,341.04,338.06,340.58,183064.0
2021-04-14,340.88,340.88,335.69,336.32,349590.0
2021-04-15,339.58,342.005,339.39,341.59,206513.0
2021-04-16,342.05,342.19,340.12,341.94,176604.0
2021-04-19,340.28,341.54,336.99,338.72,198833.0
2021-04-20,338.25,339.475,334.41,336.29,280094.0
2021-04-21,335.05,339.45,334.07,339.315,205643.0
2021-04-22,338.73,339.85,334.1,335.27,313015.0
2021-04-23,335.97,340.76,335.87,339.41,323913.0
2021-04-26,339.87,341.91,338.91,341.605,170285.0
2021-04-27,341.96,342.135,339.25,339.96,207802.0
2021-04-28,339.8,340.76,338.42,338.7,289069.0
2021-04-29,342.53,342.78,336.97,340.15,228356.0
2021-04-30,337.66,340.24,337.085,337.84,186784.0
2021-05-03,339.22,339.96,335.765,336.035,165544.0
2021-05-04,333.62,333.87,326.26,330.06,533530.0
2021-05-05,332.25,333.01,328.34,328.93,227326.0
2021-05-06,328.76,331.63,326.5,331.4,302858.0
2021-05-07,334.43,336.6,333.08,334.13,398469.0
2021-05-10,332.91,332.91,325.57,325.6,470201.0
2021-05-11,319.37,326.065,319.045,325.3,690943.0
2021-05-12,320.05,322.55,316.035,316.91,709613.0
2021-05-13,319.91,322.37,316.94,319.24,502173.0
2021-05-14,322.71,327.3,322.11,326.38,409047.0
2021-05-17,324.73,325.26,321.495,324.405,247696.0
2021-05-18,325.44,326.6,321.95,321.95,380650.0
2021-05-19,316.67,322.88,316.315,322.77,426867.0
2021-05-20,324.15,329.695,323.91,328.88,392558.0
2021-05-21,330.62,330.84,326.655,326.94,424739.0
2021-05-24,329.13,333.63,329.07,332.53,341902.0
2021-05-25,334.1,334.79,331.79,332.99,172700.0
2021-05-26,333.7,334.56,333.0,334.08,205173.0
2021-05-27,333.74,334.52,332.7,333.115,189649.0
2021-05-28,334.22,335.55,333.615,333.65,305379.0
2021-06-01,335.35,335.75,331.44,332.78,183711.0
2021-06-02,333.18,334.33,331.73,333.42,210587.0
2021-06-03,330.56,331.79,328.34,329.905,199749.0
2021-06-04,332.09,336.045,331.81,335.68,251202.0
2021-06-07,335.05,336.66,334.39,336.55,284388.0
2021-06-08,338.39,339.235,335.03,336.79,164603.0
2021-06-09,338.23,338.92,336.675,336.72,176577.0
2021-06-10,337.1,340.44,336.765,340.32,204183.0
2021-06-11,340.4,341.235,339.72,341.235,113517.0
2021-06-14,341.61,344.375,340.58,344.375,224951.0
2021-06-15,344.19,344.44,341.55,341.87,269253.0
2021-06-16,342.76,343.82,337.46,340.82,339326.0
2021-06-17,339.96,346.32,339.96,345.345,530048.0
2021-06-18,343.75,344.74,341.885,342.46,344324.0
2021-06-21,342.47,344.68,340.16,344.36,195850.0
2021-06-22,344.34,348.02,343.9,347.54,187587.0
2021-06-23,347.71,348.86,346.89,347.63,158056.0
2021-06-24,349.74,351.46,349.28,349.83,176758.0
2021-06-25,350.58,350.62,348.89,349.435,183820.0
2021-06-28,350.81,353.825,350.78,353.65,246786.0
2021-06-29,353.53,355.0,352.73,354.925,172126.0
2021-06-30,354.68,355.15,353.88,354.47,200778.0
2021-07-01,354.06,355.06,352.71,354.67,150451.0
2021-07-02,356.56,358.95,356.29,358.63,223615.0
2021-07-06,359.33,360.41,356.5,360.165,179469.0
2021-07-07,362.57,362.73,358.985,360.86,208165.0
2021-07-08,355.185,359.61,354.49,358.41,167040.0
2021-07-09,358.24,361.49,357.71,361.04,205744.0
2021-07-12,362.475,362.86,360.87,362.31,142113.0
2021-07-13,361.99,365.44,361.56,362.305,266313.0
2021-07-14,364.82,365.34,362.27,362.83,220964.0
2021-07-15,362.96,363.11,358.5,360.44,392481.0
2021-07-16,361.49,362.38,357.25,357.52,449659.0
2021-07-19,353.95,355.15,352.08,354.57,616311.0
2021-07-20,355.69,360.27,353.945,358.85,354956.0
2021-07-21,358.39,361.48,358.2,361.45,268959.0
2021-07-22,361.82,363.94,361.81,363.94,219674.0
2021-07-23,365.44,368.47,364.08,368.12,179066.0
2021-07-26,367.47,368.86,366.61,368.44,217857.0
2021-07-27,368.14,368.17,360.19,364.39,633575.0
2021-07-28,365.59,367.14,363.33,365.825,242755.0
2021-07-29,365.41,367.65,365.38,366.575,127781.0
2021-07-30,362.47,365.13,362.42,364.49,221664.0
2021-08-02,366.34,366.78,364.01,364.515,162811.0
2021-08-03,365.38,366.9,362.03,366.88,214149.0
2021-08-04,366.77,368.32,365.69,367.38,162033.0
2021-08-05,368.205,369.87,367.53,369.81,168203.0
2021-08-06,368.45,369.36,367.01,368.02,178918.0
2021-08-09,368.66,369.255,367.43,368.765,150819.0
2021-08-10,369.29,369.53,365.64,366.83,312448.0
2021-08-11,368.07,368.56,364.85,366.15,229862.0
2021-08-12,365.69,367.87,364.35,367.655,248917.0
2021-08-13,367.95,369.15,367.4,368.82,163995.0
2021-08-16,367.69,369.0,363.85,368.99,185583.0
2021-08-17,366.17,367.13,363.33,365.69,353793.0
2021-08-18,365.0,366.56,361.89,362.25,235724.0
2021-08-19,360.01,365.66,359.97,363.74,239095.0
2021-08-20,365.14,368.135,364.87,367.76,191694.0
2021-08-23,368.79,373.87,368.79,373.24,212271.0
2021-08-24,373.93,374.98,373.39,374.375,170532.0
2021-08-25,374.61,375.33,373.86,374.625,115425.0
2021-08-26,374.03,374.47,372.02,372.41,122351.0
2021-08-27,372.97,376.515,372.59,376.1,228411.0
2021-08-30,376.89,380.74,376.85,380.305,166231.0
2021-08-31,380.5,380.5,378.51,379.82,160764.0
2021-09-01,381.05,382.68,380.375,380.59,157354.0
2021-09-02,382.21,382.28,379.165,380.45,287566.0
2021-09-03,379.76,381.9,379.36,381.62,166458.0
2021-09-07,381.66,382.755,380.545,382.15,329432.0
2021-09-08,381.755,381.78,378.475,380.775,340951.0
2021-09-09,380.96,382.105,379.235,379.32,234294.0
2021-09-10,381.3,381.96,376.26,376.55,631758.0
2021-09-13,379.06,379.43,374.24,376.31,562354.0
2021-09-14,377.87,378.6,374.3,375.12,363430.0
2021-09-15,375.75,378.35,373.4,378.045,322085.0
2021-09-16,376.88,378.895,374.72,378.35,379580.0
2021-09-17,377.53,377.53,372.76,373.875,649966.0
2021-09-20,367.29,369.18,360.97,365.49,652216.0
2021-09-21,367.58,368.76,364.99,366.035,341567.0
2021-09-22,367.25,370.95,366.05,369.615,347201.0
2021-09-23,370.775,374.025,370.18,372.9,376072.0
2021-09-24,370.61,373.73,370.28,373.41,468588.0
2021-09-27,370.2,371.25,367.78,370.4,431145.0
2021-09-28,365.64,366.29,359.38,360.3,1109232.0
2021-09-29,361.09,363.36,358.67,359.56,663997.0
2021-09-30,360.955,362.635,357.93,358.06,416300.0
2021-10-01,358.52,361.25,354.38,359.9,676131.0
2021-10-04,358.47,358.775,350.37,352.675,761125.0
2021-10-05,353.74,359.69,353.5,357.245,621831.0
2021-10-06,354.09,359.94,353.16,359.86,718167.0
2021-10-07,362.84,365.68,362.3,362.82,594290.0
2021-10-08,364.07,364.23,360.61,360.96,626182.0
2021-10-11,359.6,363.135,358.29,358.29,332427.0
2021-10-12,359.81,360.28,356.52,357.1,463534.0
2021-10-13,359.52,360.6,357.47,359.95,417287.0
2021-10-14,363.68,366.835,363.035,366.58,577559.0
2021-10-15,368.06,369.055,366.96,369.03,380225.0
2021-10-18,367.64,372.845,367.1,372.795,379396.0
2021-10-19,373.85,375.52,373.09,375.4,262201.0
2021-10-20,375.935,376.52,373.485,374.85,294788.0
2021-10-21,374.24,377.46,373.89,377.34,260344.0
2021-10-22,375.925,376.91,372.4,373.73,331198.0
2021-10-25,375.63,378.86,373.595,377.97,430587.0
2021-10-26,380.24,382.69,377.92,379.04,507569.0
2021-10-27,379.56,383.12,379.385,379.99,452440.0
2021-10-28,381.99,384.46,381.27,384.46,625913.0
2021-10-29,380.92,386.255,380.8,386.01,508672.0
2021-11-01,386.55,387.54,384.58,387.485,354692.0
2021-11-02,386.77,389.53,386.76,389.175,184921.0
2021-11-03,389.62,393.59,388.54,393.22,277985.0
2021-11-04,394.45,399.19,393.94,398.24,507818.0
2021-11-05,400.13,400.95,397.18,398.41,336574.0
2021-11-08,398.69,399.57,397.405,398.07,214432.0
2021-11-09,399.23,399.465,393.945,395.21,188791.0
2021-11-10,392.35,395.35,387.64,389.55,536979.0
2021-11-11,392.66,392.66,390.28,390.66,413680.0
2021-11-12,391.72,395.23,390.27,394.74,370523.0
2021-11-15,395.82,396.21,392.11,394.61,307414.0
2021-11-16,393.93,397.9,393.77,397.455,278469.0
2021-11-17,397.8,399.69,396.67,397.61,260524.0
2021-11-18,399.79,402.24,397.52,401.775,307975.0
2021-11-19,403.43,405.27,402.62,403.95,340962.0
2021-11-22,405.68,408.64,399.2,399.29,739999.0
2021-11-23,398.11,400.15,393.04,397.66,440427.0
2021-11-24,394.94,399.0,392.62,398.99,314043.0
2021-11-26,396.02,397.51,389.79,391.2,346980.0
2021-11-29,395.99,400.64,395.19,399.385,692496.0
2021-11-30,398.7,401.12,391.78,394.33,843477.0
2021-12-01,398.28,400.46,386.78,387.5,773980.0
2021-12-02,385.49,391.615,384.46,389.94,767526.0
2021-12-03,391.36,392.31,378.905,383.22,906521.0
2021-12-06,383.59,387.59,379.41,386.32,819317.0
2021-12-07,393.23,398.43,393.11,398.29,574012.0
2021-12-08,398.15,399.8,396.28,399.715,410776.0
2021-12-09,398.41,400.19,393.555,393.82,679195.0
2021-12-10,396.67,398.27,393.42,398.22,757462.0
2021-12-13,398.05,398.29,392.07,392.07,582717.0
2021-12-14,387.24,390.0,383.83,388.34,828887.0
2021-12-15,387.88,397.39,383.9,397.05,788280.0
2021-12-16,398.12,398.36,385.245,386.99,1053364.0
2021-12-17,383.17,389.13,381.81,384.9,724226.0
2021-12-20,379.39,381.49,377.5,380.665,570885.0
2021-12-21,384.3,389.525,380.28,389.1,583806.0
2021-12-22,388.75,394.12,388.3,393.91,536271.0
2021-12-23,394.4,398.4,394.17,396.945,498950.0
2021-12-27,398.29,403.46,398.26,403.38,395251.0
2021-12-28,404.51,404.57,400.74,401.73,451814.0
2021-12-29,401.85,402.97,399.175,401.64,484712.0
2021-12-30,401.34,403.55,399.755,400.27,228126.0
2021-12-31,399.77,400.95,397.39,398.15,250373.0
2022-01-03,399.03,401.9,396.93,401.67,394986.0
2022-01-04,402.1,402.23,393.3,396.48,682701.0
2022-01-05,394.955,395.7,384.065,384.235,795632.0
2022-01-06,382.38,387.25,380.22,384.06,781368.0
2022-01-07,383.99,385.73,378.06,379.73,652241.0
2022-01-10,374.76,380.615,369.38,380.23,1398880.0
2022-01-11,379.38,385.95,377.32,385.92,679453.0
2022-01-12,388.475,390.13,385.05,387.045,563507.0
2022-01-13,389.06,389.41,376.72,377.92,937224.0
2022-01-14,374.9,380.33,374.9,380.01,848569.0
2022-01-18,374.04,376.16,369.79,370.78,1097741.0
2022-01-19,372.05,374.56,366.24,366.475,722340.0
2022-01-20,369.67,373.855,361.21,361.56,1019018.0
2022-01-21,359.49,362.18,351.54,351.54,1821300.0
2022-01-24,345.5,353.96,334.18,353.62,1267582.0
2022-01-25,346.69,351.01,341.68,345.34,1199939.0
2022-01-26,353.06,356.81,340.94,344.77,1557239.0
2022-01-27,349.42,351.245,340.09,340.91,918147.0
2022-01-28,343.05,352.0,337.99,351.87,1247485.0
2022-01-31,353.18,363.63,351.6,362.95,692387.0
2022-02-01,364.54,366.155,359.2,365.53,727184.0
2022-02-02,369.77,370.09,364.29,368.48,584104.0
2022-02-03,358.53,361.87,352.48,354.03,1003938.0
2022-02-04,354.43,361.295,352.01,357.825,523966.0
2022-02-07,358.77,360.9,353.88,355.22,303016.0
2022-02-08,354.06,360.22,352.82,359.21,254244.0
2022-02-09,363.735,366.76,362.2,366.46,417813.0
2022-02-10,359.55,366.47,356.625,358.35,1015676.0
2022-02-11,358.58,360.04,345.82,347.04,1033131.0
2022-02-14,346.6,350.925,343.97,347.56,834906.0
2022-02-15,352.94,356.36,351.94,356.23,517565.0
2022-02-16,353.78,356.99,350.75,356.03,401346.0
2022-02-17,352.72,353.22,345.06,345.6,400193.0
2022-02-18,346.47,346.8,339.22,341.47,702921.0
2022-02-22,338.54,344.03,334.5,338.09,607106.0
2022-02-23,341.28,342.0,329.12,329.56,872699.0
2022-02-24,318.67,341.0,318.635,340.65,1920474.0
2022-02-25,341.22,345.99,337.63,345.99,925833.0
2022-02-28,342.53,348.49,341.44,347.0,850167.0
2022-03-01,345.75,348.02,339.02,341.53,715551.0
2022-03-02,343.21,348.49,340.3,347.1,883695.0
2022-03-03,349.82,349.86,340.45,342.24,1011771.0
2022-03-04,340.16,341.28,334.95,337.33,957306.0
2022-03-07,337.31,338.44,324.67,325.01,938198.0
2022-03-08,324.08,333.19,319.97,322.64,1608087.0
2022-03-09,331.76,336.38,329.14,335.45,719162.0
2022-03-10,330.72,332.41,326.73,331.41,747114.0
2022-03-11,334.37,334.56,323.96,324.67,748270.0
2022-03-14,323.24,326.54,317.5,318.18,1105534.0
2022-03-15,320.97,328.92,319.26,328.11,1157687.0
2022-03-16,332.3,340.43,328.41,340.1,1527219.0
2022-03-17,338.4,344.52,337.14,344.48,741870.0
2022-03-18,342.75,351.79,341.56,351.49,1086726.0
2022-03-21,350.22,352.45,345.6,350.1,874527.0
2022-03-22,350.815,357.84,350.22,356.89,772545.0
2022-03-23,354.03,357.63,351.78,351.86,654044.0
2022-03-24,353.76,359.67,351.615,359.57,567449.0
2022-03-25,359.61,360.62,354.95,359.27,846774.0
2022-03-28,359.34,365.03,358.09,365.03,551831.0
2022-03-29,368.89,371.815,366.275,371.22,1287649.0
2022-03-30,369.535,370.93,365.58,367.1,1211316.0
2022-03-31,367.31,367.59,361.71,362.65,705639.0
2022-04-01,362.83,363.575,358.61,361.83,611637.0
2022-04-04,362.74,369.3,362.45,369.24,764013.0
2022-04-05,367.82,368.46,359.96,361.31,887797.0
2022-04-06,355.67,356.72,350.56,353.18,1084788.0
2022-04-07,352.28,356.325,348.71,354.12,855620.0
2022-04-08,352.21,353.02,348.54,349.32,879976.0
2022-04-11,344.78,345.65,340.56,340.97,796290.0
2022-04-12,345.78,347.69,338.1,339.26,911824.0
2022-04-13,339.74,347.405,339.16,346.19,862521.0
2022-04-14,346.46,346.91,338.21,338.36,725710.0
2022-04-18,337.35,341.03,335.87,339.13,576652.0
2022-04-19,338.0,346.83,337.02,344.0,814892.0
2022-04-20,347.25,347.55,340.01,341.025,668856.0
2022-04-21,345.2,347.84,333.29,334.14,847646.0
2022-04-22,334.23,335.51,324.985,325.32,987940.0
2022-04-25,323.71,329.855,322.49,329.58,912493.0
2022-04-26,327.49,327.6,316.81,316.81,1002165.0
2022-04-27,317.23,322.87,315.01,316.74,1130163.0
2022-04-28,322.0,329.88,317.6,327.93,1085171.0
2022-04-29,323.67,327.21,312.64,313.66,1002710.0
2022-05-02,312.9,318.695,309.68,318.43,1154951.0
2022-05-03,318.32,321.05,316.01,318.87,631581.0
2022-05-04,319.31,330.29,313.92,329.74,1150923.0
2022-05-05,325.13,325.13,309.63,313.45,1359648.0
2022-05-06,311.25,315.0,305.16,309.38,1143325.0
2022-05-09,303.48,305.78,295.77,297.43,1377243.0
2022-05-10,304.58,305.61,296.62,300.82,1437367.0
2022-05-11,298.41,303.94,290.98,291.98,1422770.0
2022-05-12,287.51,295.67,284.945,291.37,1628497.0
2022-05-13,295.78,302.98,294.1,301.58,843912.0
2022-05-16,300.14,302.23,297.2,298.64,635926.0
2022-05-17,304.48,306.56,300.61,305.93,725358.0
2022-05-18,301.51,302.22,289.86,291.04,952493.0
2022-05-19,289.33,294.36,287.67,289.34,785217.0
2022-05-20,293.06,293.785,280.34,288.77,1055065.0
2022-05-23,289.85,293.77,287.31,293.59,530278.0
2022-05-24,288.065,288.86,282.28,287.225,760734.0
2022-05-25,285.82,293.32,285.5,291.2,648930.0
2022-05-26,290.43,300.91,290.2,299.25,810400.0
2022-05-27,302.57,309.17,302.445,309.13,789103.0
2022-05-31,309.14,311.315,304.35,308.78,625850.0
2022-06-01,310.53,312.54,303.78,306.2,577225.0
2022-06-02,304.92,314.56,303.45,314.31,921659.0
2022-06-03,308.94,310.41,304.99,306.0,617422.0
2022-06-06,310.805,312.335,305.675,307.22,470896.0
2022-06-07,303.67,310.63,302.73,309.68,699354.0
2022-06-08,309.04,311.65,306.795,307.55,829625.0
2022-06-09,305.885,308.91,299.255,299.255,950194.0
2022-06-10,293.73,294.68,288.405,288.73,1064953.0
2022-06-13,279.7,282.31,274.54,275.43,1271855.0
2022-06-14,277.62,278.65,273.34,275.91,1252248.0
2022-06-15,279.45,286.77,276.65,282.64,1517934.0
2022-06-16,275.59,276.04,269.3,271.76,1066939.0
2022-06-17,272.07,277.16,270.57,274.69,994813.0
2022-06-21,278.73,283.45,278.7,281.07,866274.0
2022-06-22,278.47,285.17,277.935,280.82,785020.0
2022-06-23,283.2,285.72,280.32,284.53,956624.0
2022-06-24,287.81,294.9,287.6,294.42,1010949.0
2022-06-27,296.01,296.54,291.29,292.59,779242.0
2022-06-28,293.03,295.65,283.35,283.65,999949.0
2022-06-29,283.38,285.24,280.92,283.88,781415.0
2022-06-30,280.75,283.85,275.81,280.38,1117142.0
2022-07-01,278.94,282.485,277.08,282.11,639162.0
2022-07-05,278.23,287.03,276.83,287.02,1130609.0
2022-07-06,287.4,290.95,285.63,288.85,773511.0
2022-07-07,289.76,295.68,289.76,294.91,929631.0
2022-07-08,291.99,296.73,291.255,295.39,891302.0
2022-07-11,292.81,293.07,288.225,289.13,618951.0
2022-07-12,290.36,292.13,284.63,286.23,746410.0
2022-07-13,280.61,287.97,280.31,285.8,742886.0
2022-07-14,282.99,287.55,279.83,286.75,725128.0
